conattrA conattrP conattrAP
-0.211418 NA 0.502293
0.630086 NA -0.035622
1.320925 NA 1.082187
-0.810255 NA -1.543529
1.204223 NA 1.983299
1.452784 NA 0.609981
-0.054573 NA 1.066988
0.515477 NA 1.178786
-0.692666 NA 1.06862
2.116613 NA 0.179511
-0.204009 NA 0.137159
1.292099 NA 0.331489
2.013783 NA -0.569786
-0.712552 NA 0.51856
-0.23693 NA -1.090617
0.585319 NA -0.787988
0.005577 NA 0.537112
-0.515132 NA 0.055732
0.389054 NA 0.974515
0.527645 NA -0.392847
0.857158 NA 1.62599
0.675236 NA 1.340395
-1.036064 NA -0.421548
1.091927 NA -1.194233
0.439884 NA -0.412246
-0.742268 NA -1.835696
0.193586 NA -1.053347
1.386423 NA -0.389337
-0.596629 NA -0.517719
-0.169875 NA -0.504246
1.301757 NA 1.593514
1.105828 NA 0.245593
-0.61078 NA 1.773688
-1.70114 NA 0.350845
-0.746848 NA 0.204104
-0.822595 NA -2.163289
-0.724252 NA -1.961146
-1.980972 NA 0.130685
-0.03976 NA -1.480783
-0.205785 NA -0.689937
1.398272 NA 1.145151
0.298286 NA 0.46322
0.480241 NA -0.452309
1.337433 NA 0.316117
-0.022162 NA 1.438212
0.294346 NA -1.730496
-0.304699 NA -0.367196
1.021871 NA 1.162337
-1.182018 NA 0.042769
1.093373 NA -0.709754
-0.556685 NA -1.111612
-1.637253 NA -0.428233
-0.563636 NA -0.729526
-1.17357 NA 1.340539
0.336527 NA 1.159237
0.499226 NA -1.584137
-0.975082 NA -0.116875
0.292625 NA -0.407702
1.021977 NA 0.092187
0.073808 NA 1.389904
1.195699 NA -0.045284
0.429909 NA -1.476418
-1.129801 NA -0.625187
-1.808483 NA 0.098912
1.660368 NA 0.967068
1.936297 NA -0.423071
-0.00252 NA -0.414251
0.262137 NA -0.254641
-1.100233 NA 0.223151
-0.726012 NA -0.736889
-0.91022 NA -0.623431
1.508516 NA -0.648506
-1.098839 NA 0.393468
0.445381 NA -0.294358
-1.481828 NA 1.528084
-0.371359 NA 0.651768
-0.525449 NA 1.551827
1.32043 NA 0.436496
0.770419 NA -0.049279
0.379422 NA 0.067441
-1.206733 NA -0.403304
1.730893 NA -0.184371
0.844495 NA -2.219394
0.464337 NA -0.475533
-0.28087 NA -0.065884
0.660758 NA -1.062056
-0.172275 NA -1.217708
0.964349 NA 0.462332
-0.791736 NA -0.129532
-2.038027 NA -0.121694
-1.230867 NA -0.188689
0.041433 NA 0.849544
0.330057 NA 1.300793
0.713594 NA -1.064696
0.833818 NA 1.356645
0.934951 NA -0.006885
0.36865 NA -0.8521
-1.446329 NA 1.287193
-0.630723 NA 0.338294
-0.324295 NA 0.71922
0.322159 NA 0.736316
0.813692 NA -1.888141
0.74404 NA -1.03089
2.470117 NA -0.319646
-0.668714 NA -0.899639
0.608992 NA 0.374144
-0.673922 NA 0.64027
0.131232 NA -1.532399
0.940063 NA 0.088658
1.860861 NA 0.20702
-1.372128 NA 0.479812
-0.202397 NA -0.890684
0.207952 NA -1.582038
-1.561935 NA -1.078671
1.748209 NA -0.830985
1.44953 NA -2.198272
2.434617 NA -1.269509
-1.873996 NA -0.199733
-1.119479 NA 0.287823
-0.274358 NA -1.417297
1.424185 NA 0.471663
1.369816 NA -0.144797
0.278046 NA -1.223196
-1.237611 NA 0.246918
0.200683 NA -0.857549
-0.69781 NA -0.031089
-0.018108 NA 0.291872
0.280236 NA -0.413395
-0.946166 NA -1.786759
1.104412 NA -1.203944
0.408171 NA -1.149288
0.338517 NA 1.912626
-0.032298 NA -1.267556
-0.832749 NA 0.675274
-1.734191 NA 2.401745
0.283843 NA 1.324836
0.088259 NA -0.295572
-0.500942 NA -0.490958
0.654385 NA 1.806344
0.19213 NA 0.447178
0.593614 NA 0.598586
1.47443 NA -1.18398
-0.031826 NA 0.933954
1.245662 NA -1.640874
1.420159 NA 1.167755
-0.702326 NA 1.717753
0.016143 NA 0.45513
-0.628342 NA 0.408408
-0.594044 NA -1.140517
-1.256563 NA 1.347485
0.417673 NA 1.293022
-0.459079 NA 1.83551
-0.880584 NA 0.922536
0.112329 NA 0.143719
1.15479 NA 1.877599
1.315349 NA -1.526852
0.268711 NA 0.665003
0.286129 NA 1.096114
0.5845 NA 0.34531
0.07625 NA 2.278304
-0.978765 NA 2.211868
-0.229218 NA 1.1378
-0.707818 NA -1.417436
-0.366395 NA 1.081676
-0.491841 NA 0.311843
-1.211323 NA -0.359932
-0.430901 NA -0.199614
-1.134099 NA -0.556034
1.180017 NA -1.146219
0.854179 NA -0.029007
0.839231 NA -0.431051
-0.963453 NA -0.218331
-0.997461 NA -1.122335
1.446001 NA 2.937008
-0.348239 NA -0.481303
0.234721 NA -0.117843
2.088739 NA -0.401365
0.521168 NA 1.962097
0.163537 NA 0.383055
-0.032099 NA 1.729675
0.433718 NA 0.348503
-1.049859 NA 0.527816
-0.453951 NA -0.362411
-1.150274 NA -0.624194
1.061968 NA -0.211867
1.133118 NA 1.518607
1.723433 NA -0.965262
1.208685 NA 0.067244
-0.132341 NA 0.924297
0.124004 NA -1.163963
-1.587112 NA 0.90557
-0.291093 NA -0.394907
0.441927 NA -0.933909
1.140972 NA 0.13329
-0.702601 NA -0.567955
0.416084 NA -0.233292
0.129257 NA 0.518171
0.369 NA 0.843978
-0.454687 NA 0.245961
-0.708921 NA -0.217877
1.163401 NA -1.88657
0.59713 NA 0.579455
0.805643 NA -0.849249
0.21439 NA -0.263383
-1.239802 NA -0.72507
-1.361269 NA -0.850233
-0.579672 NA -0.913201
-1.191167 NA 0.47604
2.465335 NA 0.862325
-0.18235 NA 0.247288
-0.133257 NA 0.051407
1.642627 NA -1.477769
-1.895827 NA 0.714815
-0.942356 NA -0.582086
2.223935 NA -0.940512
0.997015 NA 1.770765
0.729573 NA 0.248978
-0.34813 NA 0.289183
-0.618231 NA -0.519429
-0.795768 NA 0.073923
0.148138 NA -0.191364
0.670601 NA -0.812776
-0.108045 NA 0.599949
0.04859 NA 0.324474
-0.178837 NA -0.884155
-0.858347 NA -1.389915
-0.256983 NA 0.398082
0.111261 NA -1.876679
0.30865 NA -0.991394
-1.877067 NA 1.061583
-3.087133 NA 1.207275
-0.550022 NA -1.421151
-1.056966 NA 0.662759
0.74048 NA 0.441854
-0.453146 NA 2.257778
1.075325 NA -0.225903
-0.382178 NA -0.619598
0.085175 NA 0.96468
-1.000119 NA 0.618246
0.629224 NA -1.299962
0.630987 NA -0.387257
-0.506633 NA 0.01673
0.804509 NA -0.610913
1.757381 NA -0.788564
0.449804 NA 0.147667
1.54478 NA 1.228931
2.039122 NA -0.064529
2.556765 NA 0.147719
2.355923 NA 0.199889
-0.644502 NA 1.25335
0.196738 NA -2.065519
-0.354779 NA 0.224275
-0.788632 NA 0.570064
-0.524186 NA -0.640089
-0.130776 NA -0.103684
-0.970063 NA -1.496959
0.321649 NA -0.764695
-0.286919 NA 0.35716
0.294888 NA -0.434639
-1.100694 NA -0.460649
-1.493582 NA 1.019502
-0.938874 NA 1.296454
0.601582 NA 1.567621
-0.424878 NA 0.017704
-0.046461 NA -0.275854
0.913103 NA -0.36844
-0.452286 NA -1.63041
0.641151 NA 1.273356
1.241107 NA 0.350729
-0.419274 NA -0.124969
-0.103953 NA 0.994937
-0.81374 NA -1.676365
-0.88606 NA 0.481739
-0.153454 NA -0.049174
0.894058 NA -1.076495
-0.207399 NA -1.139545
-0.197286 NA -0.027539
-0.488819 NA -1.582555
-0.436532 NA -2.211112
0.611405 NA 1.032533
-0.776372 NA 0.975033
-0.570698 NA -0.953279
-0.182878 NA 0.079789
1.103548 NA -1.441324
-0.435714 NA -0.400485
0.971357 NA 0.263121
-1.534252 NA -0.789566
-0.959079 NA -0.850236
-0.194068 NA -0.049192
-1.046541 NA -0.280644
-0.647484 NA -1.318976
-1.673365 NA -0.438074
-1.068207 NA -1.859382
0.334247 NA -0.073127
0.831008 NA 1.521608
0.382745 NA -0.994311
0.67587 NA -0.125764
1.160424 NA 0.553917
0.321182 NA -0.217205
0.019246 NA -0.552361
-0.976922 NA -0.608875
0.081362 NA 1.220178
0.931918 NA -0.115265
1.52068 NA -0.799675
-0.201952 NA 0.777604
-0.084925 NA -0.003036
1.588122 NA 0.072427
0.252033 NA 1.763258
-2.50978 NA -1.218807
-1.38735 NA -0.35116
0.71849 NA -1.449157
1.153023 NA 0.129886
-1.52995 NA -1.399848
-0.20687 NA -0.815681
-0.200122 NA -0.528694
-2.375366 NA 0.006332
0.140259 NA -1.048574
-0.82543 NA 0.290308
2.295814 NA -0.026565
-0.875801 NA 0.012977
-0.289559 NA 0.503627
-0.081521 NA 0.31947
-0.127882 NA 0.475409
-1.258996 NA 0.770037
0.317768 NA -1.510021
-0.24376 NA -1.400165
-0.573628 NA 1.922768
0.115775 NA 0.108918
-1.205457 NA 1.465977
-0.234323 NA 0.046815
-0.598223 NA -0.466769
-1.162499 NA 1.52159
-0.547293 NA -0.711477
-0.971205 NA -0.819506
-0.618691 NA 0.773641
-0.865383 NA 1.663429
0.310221 NA 0.299763
-1.271296 NA 0.333329
1.133716 NA 0.461601
0.986483 NA -2.864554
0.959303 NA -0.265622
0.045755 NA -0.862809
-0.310422 NA -0.535592
-0.248356 NA -1.304939
-0.746447 NA -1.17443
0.347991 NA 0.840891
-0.635812 NA 0.209234
1.287569 NA 0.406507
-1.147213 NA 0.571565
-0.216675 NA 0.584228
-0.217629 NA 0.648434
0.016006 NA 0.94918
-1.43042 NA -3.388323
0.520073 NA 0.625086
-0.322062 NA -1.916534
0.583911 NA -0.878431
1.716282 NA 0.331413
0.787677 NA 0.446357
-0.178355 NA 2.347225
0.471652 NA -0.295503
-1.284947 NA 0.426794
-0.179717 NA 0.704962
-0.923107 NA -1.60492
0.901972 NA 0.053583
0.160185 NA 0.074027
-0.71047 NA 0.257187
0.585406 NA -0.89068
0.295738 NA -0.667715
0.375592 NA -0.114035
-1.559988 NA 0.349232
-0.167001 NA 0.797769
0.394203 NA -0.152304
0.795499 NA -0.677693
-0.46877 NA 0.485823
0.157343 NA -0.701249
-0.223252 NA -0.771329
0.858863 NA 0.051203
0.303357 NA 1.129784
0.347961 NA 0.220018
0.412353 NA 0.701789
-1.796844 NA -2.031468
0.814109 NA 0.014585
-0.095138 NA -1.164328
0.970512 NA 0.767225
-1.119485 NA -0.115896
1.407195 NA -1.662567
0.195442 NA 1.15298
-1.179299 NA 0.401438
-0.558241 NA -1.48332
-1.47009 NA -0.330603
0.733809 NA -0.491085
1.141006 NA -0.896186
-0.902 NA 0.018989
0.028268 NA 1.129487
0.517643 NA -0.381949
-2.705048 NA 0.228169
0.799216 NA -1.225222
1.640514 NA -0.321625
0.253021 NA 0.350506
-0.032795 NA 0.596883
0.552615 NA 0.993966
1.355733 NA 1.671627
-0.217414 NA -0.308464
-2.142467 NA -1.19404
0.279875 NA 0.96164
-0.162518 NA 0.409841
-0.430871 NA -0.000513
-0.973149 NA 0.315591
-0.920639 NA 0.837003
0.49569 NA -1.084705
-0.412167 NA 0.599158
-0.721077 NA -1.127078
1.646887 NA -1.929989
-0.122389 NA 0.293869
-0.065965 NA -0.233986
-2.581931 NA -1.02965
-0.991309 NA -0.393146
-0.631314 NA 0.725564
-1.55418 NA -0.263099
-0.224463 NA 0.241519
1.636587 NA -1.584258
-0.819252 NA -1.451773
-0.943244 NA 1.219049
2.342475 NA 1.664224
0.329499 NA -0.5027
-0.36744 NA -1.317969
-1.282874 NA -0.802149
0.024964 NA -1.987395
-0.043399 NA -0.038343
-0.257536 NA -1.563622
-0.103307 NA 0.576531
0.441172 NA -0.885266
-0.279687 NA -0.348205
2.245412 NA 0.497676
0.161014 NA 0.259623
1.890064 NA 0.014362
1.816795 NA 0.494124
2.061934 NA -1.008474
1.383576 NA 0.740011
-0.221096 NA 0.421239
1.54794 NA 1.331131
-1.538533 NA 0.218278
-0.775263 NA 0.898985
0.13977 NA -0.534776
0.986801 NA 0.67005
-1.639526 NA 1.382714
-0.355181 NA -1.109027
-0.553003 NA -0.501137
-0.81512 NA 1.359754
0.560911 NA -0.725317
0.832461 NA 0.699274
0.874153 NA -1.043388
0.287388 NA -0.601766
-0.324369 NA 1.616983
-0.617397 NA -0.914271
1.704207 NA 0.502172
0.476277 NA 0.316588
1.133721 NA -0.591708
0.009891 NA -1.046071
-1.475376 NA 1.170534
-0.502744 NA 0.374319
0.027589 NA 0.285503
0.187145 NA 0.635013
-1.041042 NA -0.211231
-0.196878 NA -0.262842
1.262651 NA 0.276714
0.052299 NA -0.078547
-0.886523 NA 0.256299
-1.818199 NA -1.706819
-0.2332 NA 1.087452
1.008647 NA -0.940712
-0.892985 NA 0.017588
1.430763 NA -1.383663
-0.56742 NA -1.7683
1.001787 NA -0.963499
-1.464311 NA 0.80627
-0.423698 NA 0.664739
1.105165 NA -0.549569
-0.774091 NA 2.510106
-0.118786 NA 0.054847
-0.687244 NA 0.58015
-0.526825 NA 0.05552
1.337003 NA 1.970058
-1.198828 NA -0.328369
0.656992 NA 0.216028
-2.177784 NA 0.644635
-1.067899 NA 1.331168
-1.950263 NA 0.200888
-1.587802 NA -0.105196
-0.455567 NA -1.85934
0.657776 NA -0.472741
0.944125 NA 1.47248
1.348192 NA 1.139493
0.182205 NA -0.081987
-1.068466 NA 0.614751
0.743358 NA -0.858063
-1.069417 NA 0.375076
-0.805336 NA 0.904842
0.470891 NA -0.659694
-0.488118 NA 0.369245
0.815541 NA -0.413648
-0.774969 NA -0.138595
-0.477099 NA 0.378906
0.521535 NA -0.659336
-0.806765 NA -2.086469
1.284093 NA -0.814214
-0.665833 NA 0.232692
-0.215894 NA 1.087388
-0.270509 NA 0.390576
-1.032569 NA -0.973046
-1.008473 NA 0.26511
-0.402528 NA -0.819375
1.358817 NA -0.574646
0.597873 NA 0.000731
-2.576641 NA -0.537613
-0.688174 NA -0.44972
1.222971 NA 1.312659
-0.980003 NA -1.449319
-0.386408 NA 1.09159
-0.61689 NA 1.43583
-0.271264 NA -0.787135
-1.861933 NA 0.832284
-0.176807 NA 1.481653
-1.223001 NA 0.686889
0.339438 NA -0.338421
-0.842402 NA -0.981948
0.069929 NA -0.62051
0.352652 NA 0.083331
0.573151 NA 0.761799
0.253703 NA -1.99976
0.293718 NA 0.850573
2.407719 NA 0.876225
1.342096 NA -0.128858
0.988618 NA -1.548477
-1.116895 NA -0.684471
-0.023352 NA 0.196428
-0.064776 NA -0.929203
-0.588414 NA 0.364317
0.401709 NA 1.145883
1.013631 NA 0.347355
-0.560213 NA -2.157975
-1.632156 NA -1.847254
-0.885759 NA 0.048242
0.478303 NA 0.235893
-0.662448 NA -0.623608
0.427847 NA 0.957995
-0.590375 NA 0.323675
0.93158 NA 1.15565
-0.412644 NA 1.22002
-2.050945 NA -0.269251
0.034228 NA -0.497767
0.336792 NA 1.943824
-1.346424 NA 1.169427
1.005885 NA -0.054794
0.339895 NA -0.069215
0.805901 NA -1.865937
-0.037859 NA 1.24895
1.209956 NA -0.51353
0.13153 NA -0.537595
1.23585 NA 0.015643
0.621982 NA -1.149454
-0.475762 NA -0.956094
0.258081 NA 0.048373
-0.215542 NA -1.592587
-0.964971 NA -1.279893
0.686938 NA -0.552202
-0.53012 NA 0.564315
-1.091529 NA 1.364151
-0.366686 NA 0.241372
1.255213 NA -0.188105
0.961964 NA -0.306021
2.288838 NA -0.614776
-1.217339 NA -0.327995
-0.840371 NA -0.444504
2.270916 NA -1.131688
-0.007029 NA 0.228142
1.332134 NA -0.09896
0.604166 NA 0.47025
0.351468 NA -1.195702
2.115498 NA -0.820614
1.103202 NA 0.387236
0.087397 NA 0.918932
0.527201 NA 1.630565
-0.467802 NA -1.218121
-0.838963 NA 0.998102
0.12637 NA -0.961045
-0.862926 NA 0.181828
2.029171 NA 0.991021
1.578479 NA 1.938841
0.663475 NA 0.141298
0.122457 NA 1.951948
-0.811799 NA -0.988431
-0.117278 NA -0.03619
-0.689837 NA 0.692642
0.948892 NA 0.811593
0.807752 NA -1.286101
0.326993 NA 0.298574
-0.338177 NA -0.021398
1.10114 NA 0.864898
-1.348811 NA 1.991723
-0.636122 NA 0.522853
0.20614 NA 0.756908
1.566762 NA -0.595576
0.527397 NA 0.112919
1.04815 NA -0.09375
-0.668852 NA -2.056277
-0.493468 NA 0.441536
0.149302 NA 0.799321
0.804265 NA 1.560362
0.359311 NA 1.070264
0.864972 NA -0.561101
1.273118 NA -2.404306
0.005405 NA 0.983798
-0.205095 NA -1.991637
-0.0748 NA 2.112337
1.83255 NA -0.460715
1.128989 NA 0.093933
0.659451 NA 0.297867
0.623991 NA -0.060918
0.692254 NA 0.097894
0.028384 NA 1.44506
1.498625 NA -1.976213
-1.596152 NA -0.161926
-0.404525 NA -1.22563
0.422054 NA -0.255834
-0.165805 NA -1.00312
1.082821 NA -0.497171
0.330704 NA 1.015991
0.070485 NA -0.149493
-1.91754 NA 0.896722
-0.935171 NA -1.754323
-0.371417 NA 1.46244
-0.046454 NA -0.458677
0.38236 NA -0.538257
1.230296 NA 0.019906
0.989264 NA 1.633521
-0.326883 NA 0.687472
0.067672 NA -1.017582
0.077546 NA -0.935206
1.475631 NA 0.571355
-0.998983 NA 0.281167
0.790784 NA 0.569419
-0.319823 NA 0.542679
0.688829 NA 0.281566
0.263899 NA -0.205815
-0.223921 NA 1.1863
-0.656964 NA 0.002932
-0.062428 NA -1.557455
-0.828239 NA 1.524671
0.745527 NA 0.280924
0.286217 NA 1.123444
1.309646 NA 0.426643
-0.702897 NA 0.374816
-0.289711 NA 0.23662
1.32265 NA -0.727188
-2.469758 NA -1.603365
-0.084076 NA -0.597804
-0.220115 NA -1.887714
0.00749 NA -0.755291
-1.796039 NA -2.653644
0.717697 NA -0.19976
-0.751693 NA -0.604667
1.257104 NA -0.130371
-1.029621 NA -0.760557
1.005047 NA -0.306289
-0.056687 NA -0.522423
-1.078438 NA 0.936238
0.278987 NA -1.040832
0.987503 NA -1.291155
0.008321 NA -0.867133
-2.349422 NA -0.170613
0.653991 NA -0.571832
0.968425 NA -0.215366
-0.610547 NA -1.057405
1.607149 NA -0.607346
-0.698917 NA -0.421112
-1.808632 NA -0.413899
0.166997 NA -0.369966
-0.203825 NA 1.283623
-0.92367 NA -0.291791
-0.85931 NA -0.255467
0.36604 NA 0.30797
-1.647167 NA 1.090943
0.092526 NA 2.11929
-0.270673 NA 0.561749
-0.59973 NA -0.635734
1.263346 NA -0.072318
-1.569491 NA 1.073056
0.942926 NA -0.749679
0.568079 NA -2.052401
-0.790438 NA -0.698794
0.511102 NA -0.661712
-0.602171 NA 0.085907
0.524207 NA 0.173972
-1.254058 NA -0.468718
0.989219 NA 0.923283
-0.164699 NA -3.448786
1.436687 NA 1.912848
-0.270837 NA -0.373353
0.104101 NA -0.456132
-1.527507 NA -0.236167
0.006264 NA 1.473542
-0.072311 NA -0.244115
-0.056849 NA -1.38134
-1.034778 NA 0.471029
0.235012 NA 0.460885
0.575609 NA -0.136581
-0.879484 NA -0.905618
-0.318741 NA -0.817928
0.0735 NA -0.984073
-0.14375 NA -0.190066
0.297013 NA -0.169428
1.191007 NA 1.036273
-2.705772 NA 0.135647
-1.70186 NA 0.607443
-0.242767 NA 0.936623
-0.79001 NA -3.607796
1.753462 NA 0.143838
0.124316 NA -0.951591
-0.544515 NA -0.025629
-0.044077 NA 0.733034
-0.696589 NA 0.3529
0.024996 NA 0.478334
0.105201 NA 1.731653
0.496863 NA 0.616178
-0.054618 NA 1.077106
1.896498 NA 0.55201
-0.073761 NA 0.146477
-0.426643 NA 0.082918
-0.678726 NA -0.366643
-0.509207 NA 0.243411
-0.096172 NA -0.133791
-1.443038 NA 1.502883
0.595946 NA 0.562633
-0.88675 NA -1.242578
0.20747 NA -0.010735
-0.541696 NA 0.998539
-0.607148 NA -0.341586
-0.499562 NA -1.742437
-0.3674 NA -0.223975
0.419601 NA 0.365642
1.880492 NA -0.660961
-0.150374 NA 1.538718
-0.363169 NA -0.928908
-0.391306 NA 1.090423
-1.318861 NA 0.289903
1.468699 NA -0.286077
-0.816109 NA 0.584539
-0.675789 NA -0.281281
-1.139161 NA -1.969495
2.075362 NA -2.027603
-0.386087 NA -0.314741
-0.957855 NA 0.974762
1.527812 NA -0.53016
0.864926 NA 0.451277
-1.455471 NA -0.076688
-0.75482 NA -0.475157
1.62849 NA 0.975026
-0.189786 NA 0.954566
1.066707 NA 1.049951
0.219035 NA -0.554892
-0.062983 NA 0.240662
0.306715 NA -0.052206
-0.230465 NA 0.236704
-0.596544 NA -0.195093
0.961365 NA 0.546389
0.25966 NA 1.782477
0.710536 NA -1.773514
-2.231213 NA -1.065724
-0.273242 NA 0.947006
0.518816 NA -1.107527
-0.219851 NA 0.599186
1.09913 NA 0.10407
-0.471631 NA -0.519347
0.370942 NA 0.529374
0.099772 NA 0.933258
0.27901 NA -0.462717
0.980266 NA 0.06764
1.693155 NA 0.115
-0.471759 NA 0.890585
-0.267119 NA -0.285203
0.401582 NA 0.866762
0.458463 NA 0.827833
-0.116063 NA 0.823396
0.045283 NA 0.086319
0.12554 NA 0.408765
-0.535341 NA -0.626362
0.484352 NA 0.113209
-1.208336 NA -0.260451
0.690208 NA -0.420808
-0.417681 NA 0.329073
-1.013369 NA 0.09053
-0.511186 NA 1.1728
-0.559736 NA -0.738046
0.754344 NA 0.459564
1.375064 NA -1.087142
0.267981 NA 1.53303
-1.194427 NA -1.52621
-0.93009 NA 1.137844
-0.693239 NA 0.430896
-0.125469 NA -0.395317
-0.675453 NA -0.953078
1.411976 NA 0.847113
-0.075368 NA 1.2959
-0.604013 NA -0.293764
-0.42133 NA 0.399703
-0.162235 NA 0.868042
-0.291272 NA 0.030794
-0.334739 NA -1.163387
-1.168955 NA -0.660922
0.631164 NA 1.39426
0.143151 NA 1.791969
0.57715 NA 0.367339
1.595151 NA 1.239414
0.569533 NA 0.773137
0.90385 NA 0.296756
0.051341 NA 0.127822
-1.038345 NA -0.867287
-1.401793 NA -1.632143
0.165811 NA 0.177921
0.473107 NA 1.189067
-0.355862 NA 0.563017
0.756293 NA -0.153469
0.12131 NA 0.311871
1.209244 NA 0.034017
0.363422 NA -0.796148
-0.833614 NA 1.049516
1.413884 NA 0.245653
-1.306379 NA -1.213558
-0.57725 NA 1.58786
0.781008 NA -0.626846
-0.342368 NA 0.764514
0.01941 NA 0.537947
1.351464 NA 0.923907
-0.202461 NA 1.9408
-0.293345 NA 1.137264
0.558114 NA 0.22275
0.210934 NA 1.419259
-0.833799 NA 0.737219
0.862251 NA 0.143399
-0.131348 NA -1.870106
1.430625 NA -2.045893
-0.140212 NA 2.965915
0.15692 NA 0.984706
0.55647 NA -0.707778
-0.150332 NA -2.222516
1.225283 NA 0.356948
0.23813 NA 1.845132
0.171699 NA 0.34521
1.18584 NA 1.092397
-1.299432 NA 0.461535
1.138145 NA -0.169056
1.238767 NA -0.676322
0.734304 NA -0.307041
1.225267 NA -0.626263
0.88007 NA 1.12683
0.150084 NA -1.203276
0.377193 NA -1.028697
-0.257906 NA -1.278263
0.314533 NA 1.075502
1.518876 NA -0.90639
0.441439 NA -1.54095
0.16913 NA -0.418119
-0.384911 NA -0.651379
1.662118 NA 0.704325
-2.724657 NA -0.428728
-1.09053 NA -2.316411
0.064044 NA 0.822852
1.943203 NA -0.092548
1.168334 NA 1.790708
-1.061664 NA 0.501251
0.45717 NA 0.574774
-1.238311 NA -0.40996
0.35048 NA 0.138393
0.14154 NA 0.598903
-0.673914 NA -0.506575
0.106877 NA -0.607893
-0.023906 NA 0.476929
0.269701 NA 0.564737
-0.449637 NA 0.648769
1.131182 NA -1.20716
-0.505418 NA 0.300285
0.07818 NA 0.139739
0.350784 NA 0.726367
-1.086034 NA -1.883258
0.415018 NA -0.573191
-1.804546 NA -1.285208
-0.88995 NA -2.030257
0.705643 NA -0.066824
-2.616959 NA 0.660234
-0.764351 NA 0.213041
1.300445 NA 0.40594
-1.319798 NA 1.1907
0.730516 NA 0.818992
1.32074 NA -0.455438
1.6624 NA 1.045606
0.977234 NA 0.484238
0.926392 NA -1.482341
0.890427 NA 0.665663
-0.687626 NA -0.623692
-1.738919 NA -0.914868
0.390993 NA 0.079579
-1.153661 NA 0.656475
-0.78886 NA 0.670643
-0.014301 NA -1.226798
0.303705 NA 0.301912
-0.059963 NA -0.453592
-0.983411 NA -0.279642
-0.800447 NA 0.537089
0.401754 NA -0.052806
0.57921 NA 1.578322
0.31897 NA 0.263835
0.981257 NA 0.462514
0.852546 NA -0.892309
1.109784 NA 1.451545
-1.168528 NA -0.523781
0.046398 NA -0.294215
-0.357772 NA -1.415758
1.192653 NA -0.817209
-0.669682 NA 0.440865
-0.691163 NA -0.03944
0.52097 NA 1.381841
0.180647 NA 1.012443
0.707354 NA -0.861372
0.463387 NA 1.17564
0.246208 NA 0.94504
0.323256 NA -0.029672
-0.297832 NA 1.669953
0.649798 NA -0.893486
-0.788529 NA 1.30128
-1.007869 NA -0.930844
-0.674333 NA 0.363775
0.920843 NA 0.243827
1.706665 NA -0.36675
-0.33343 NA -1.040188
-0.74034 NA 0.282604
0.085554 NA -0.333116
-0.935444 NA 0.28821
1.031517 NA -0.482065
0.797318 NA 1.787163
0.281468 NA 0.543384
0.412587 NA -0.962825
1.482405 NA 1.056026
0.312972 NA -0.509914
0.510592 NA -0.572434
-0.214515 NA -0.081377
-0.320767 NA -0.429579
-0.09544 NA -1.778966
1.997709 NA 0.117457
-0.017136 NA 1.507229
1.418206 NA -1.269893
1.443426 NA -0.232166
-0.195258 NA -0.067417
1.414216 NA 0.778483
1.514836 NA -0.478061
0.096343 NA -0.098539
0.04304 NA -0.597439
-0.175909 NA 2.753309
2.846739 NA -0.905829
-0.358837 NA -2.346039
1.202534 NA -1.321595
1.503566 NA -0.094552
0.016633 NA 0.305871
-1.425607 NA -1.683288
0.729092 NA -0.188739
-0.110748 NA -0.534768
-0.932732 NA -0.894959
0.322097 NA 1.145376
-0.147552 NA -0.010415
1.450323 NA 0.999402
0.333236 NA -0.232424
0.345814 NA 0.441573
-0.164447 NA 0.701037
2.546223 NA 1.337593
-0.739116 NA -0.826533
-0.941595 NA 0.133915
-0.762838 NA -0.055804
-0.360559 NA 2.161733
0.506668 NA -0.549432
0.267541 NA 1.462946
0.284319 NA 1.720376
1.297431 NA 0.058404
1.551359 NA -0.178573
-1.630322 NA -0.391489
1.237003 NA -0.230669
-0.797165 NA -0.597739
-0.617902 NA 0.159308
0.768216 NA -1.322241
-0.427041 NA -0.364543
0.112665 NA 1.377489
0.355031 NA -0.036195
-0.418168 NA -0.126428
1.347007 NA -0.444542
1.403961 NA -0.536737
-0.796219 NA -0.372229
-0.135566 NA 0.17449
-1.24051 NA -0.692291
0.568921 NA 0.31081
-1.839691 NA -0.028515
0.055682 NA -1.484814
0.047306 NA -0.377623
0.289679 NA 0.213006
-0.250598 NA 0.537866
0.839052 NA -1.395551
-0.975194 NA 0.925752
-0.709389 NA -1.07461
0.503674 NA -1.059532
-0.243544 NA 0.348532
-0.731849 NA 1.905
2.562897 NA 0.558881
-0.45738 NA -0.005489
0.300525 NA -0.705471
-0.548459 NA 0.131737
-1.000102 NA 1.366287
0.304167 NA 2.169566
0.655922 NA 1.054383
-1.207487 NA -0.279762
0.281536 NA 0.350243
-0.063664 NA -1.207777
-0.365489 NA 0.580956
1.272875 NA -0.869967
-0.474388 NA 0.562938
-0.333568 NA -1.582624
0.348615 NA 0.090796
-0.772341 NA -1.26587
1.153859 NA -1.696008
0.643352 NA 0.735467
-1.206398 NA 1.199047
0.353703 NA -1.375157
-0.12307 NA -0.201366
-2.064218 NA 0.952414
-1.704229 NA 2.10774
-2.331566 NA -1.943402
-0.214717 NA 0.671948
-0.246512 NA 0.082724
1.441331 NA -1.623382
